id,price_eur,location,city,governorate,area,room,bathroom,age,state,latt,long,distance_to_capital,garage,garden,concierge,beach_view,mountain_view,pool,elevator,furnished,equipped_kitchen,central_heating,air_conditioning
863e62e5-0bfe-49f3-ad97-e0ae91be68e9,1007500,El Kantaoui,Hammam Sousse,Sousse,1000,16,14,30-50,1,35.898175,10.58025,108.792931586895,1,0,1,1,0,0,1,1,1,1,1
67e06050-57c0-4665-8a2e-a9010b578e4a,310000,Sousse Riadh,Sousse Riadh,Sousse,1000,16,9,01-05,2,35.81433,10.63392,119.603210703078,1,0,0,0,0,0,0,0,0,0,0
da303b71-fba9-42e9-a236-16ec176309d9,372000,Bou Mhel,Boumhel Bassatine,Ben Arous,510,14,4,05-10,1,36.57724,10.34246,30.8152660477654,1,0,0,0,1,0,0,0,0,1,0
ffc63109-309e-4026-aecf-6ccb22447c38,294500,El Gourjani,Tunis,tunis,538,16,5,30-50,1,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,0,0,0,0
12c80a59-8f9d-4cee-9554-eeae7aa3ab9c,201500,Raoued,Raoued,Ariana,400,9,4,01-05,2,36.9575109148325,10.2257441043854,17.2428208849554,1,0,0,0,0,0,0,0,1,1,1
299f72f1-e107-4852-8b10-e90e1d207c36,682000,Hammamet,Hammamet,Nabeul,1000,6,6,01-05,1,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
160bfa7c-355a-426f-ba71-0b4ac44e75a5,604500,Riadh al Andalous,Ariana Ville,Ariana,800,10,8,0,2,36.8625,10.19556,6.32498837542227,0,0,0,0,1,1,0,0,1,1,1
06b33341-02b0-4802-8820-ea7867c08e07,434000,El Menzah 9,El Menzah,tunis,630,8,5,10-20,0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,1,0,0,0,1,1
4ff16498-1e0e-4ed2-8427-826f7074ce13,248000,Hammamet Nord,Hammamet,Nabeul,460,4,4,0,2,36.40108,10.61457,65.4597220191691,1,0,0,1,1,0,0,0,1,1,1
f3d44f5b-dcb6-4e13-bc46-b65551878efd,279000,Aouina,La Marsa,tunis,700,10,4,10-20,1,36.8562350087038,10.2621495286255,10.4901199641479,1,0,0,0,0,0,0,0,0,0,0
79f59a9c-cb16-469d-8f11-08009c2fc655,434000,Mahdia Ville,Mahdia Ville,Mahdia,420,12,12,0,2,35.5038453869607,11.0697102533341,173.267710844941,0,0,0,0,0,0,0,1,0,1,1
76c38cbc-d43f-4001-922a-854139aeea0a,161200,El Mourouj 4,El Mourouj,Ben Arous,300,6,4,01-05,1,36.6938694,10.2622167,15.2468224381805,1,0,0,0,0,0,0,0,1,1,0
b570909d-2bd4-4862-b2ec-6fe91c861368,1922000,Mutuelle Ville,El Menzah,tunis,2000,10,5,10-20,1,36.845235,10.164723,4.6317218774898,1,0,0,0,1,0,0,0,0,0,0
ef521da5-ae78-4e61-8ac4-0776b7b17320,713000,Chotrana 3,La Soukra,Ariana,1900,8,4,05-10,1,36.883333,10.25,11.3450822580238,1,0,1,0,0,1,0,0,1,1,1
0ce9e02b-d2b0-455c-a53a-b89bc40e2815,573500,Montfleury,Tunis,tunis,1187,6,4,30-50,0,36.81881,10.16596,2.19113226059161,1,0,1,1,1,0,0,0,1,1,1
b71f4516-393e-48c9-a6a9-83ad23c600b6,682000,Hammamet Sud,Hammamet,Nabeul,1000,6,5,01-05,1,36.40108,10.61457,65.4597220191691,1,0,0,1,0,1,0,0,1,1,1
8a6452aa-7403-4d39-ab85-6e124a81207b,232500,Hammamet Nord,Hammamet,Nabeul,760,6,5,0,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,0,1,1
8648508b-192a-4ae5-976f-900914561b8f,308450,Cité Chaker,Raoued,Ariana,700,10,3,10-20,1,36.954444,10.191389,16.228614774176,1,0,0,0,0,0,0,1,1,1,1
c6f31cd5-c27b-405f-ae70-7c271255bcc1,217000,Hammamet Nord,Hammamet,Nabeul,600,4,4,0,2,36.40108,10.61457,65.4597220191691,1,0,0,1,1,0,0,0,0,1,0
c9bb8073-597f-42b6-b0fd-67315244bb18,434000,El Menzah 9,El Menzah,tunis,550,5,2,05-10,2,36.8482637,10.1410889,6.40986136903085,1,0,1,0,0,0,0,0,1,1,1
2c8159ae-b300-478c-9b0e-043b0939a690,511500,Cité Ennasr 2,Ariana Ville,Ariana,515,7,5,10-20,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,1,0,0,0,1,1
43f82c77-14d1-4e6d-a6eb-3dbdaa41a8b3,201500,Raoued,Raoued,Ariana,400,8,4,01-05,2,36.9577961883957,10.2252921219482,17.2585084728758,1,0,0,1,0,0,0,0,1,1,1
ae5a0e16-6f77-4982-a2ad-6cd28c568794,465000,Cité Mohamed Ali,Rades,Ben Arous,385,7,7,05-10,2,36.7727084440515,10.2793896816403,11.4957696233616,1,0,0,0,0,0,0,0,1,1,0
f8cbb840-945b-43b6-b97d-4e28f4078f57,150350,Cité El Khalil,La Marsa,tunis,120,9,5,05-10,1,36.876389,10.325278,17.7221901283016,1,0,0,0,1,0,0,0,1,1,1
496ebbf1-4ab9-4816-a02c-5c3840adc6d3,3720000,La Soukra,La Soukra,Ariana,6800,10,4,20-30,1,36.88833,10.27417,13.6515294537323,1,0,0,0,0,1,0,1,1,1,1
4db1a09d-9545-4cee-a3a7-161ce627e2fc,4340,Le Kram,Le Kram,tunis,4000,12,12,0,1,36.833333,10.316667,15.3139811663917,0,0,0,0,0,0,0,0,0,0,0
4b063d56-7d61-4177-b181-51794ff392cd,558000,El Kantaoui,Hammam Sousse,Sousse,900,8,4,10-20,1,33.8869,9.5375,327.765254316544,1,0,0,1,0,1,0,0,0,1,0
91f1e823-82de-4449-b5ea-1ee9e03335df,248000,Hammamet Sud,Hammamet,Nabeul,865,6,4,0,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,0,1
abdf76e6-6ada-4d58-971a-e7de1e6ab8cf,573500,Riadh al Andalous,Ariana Ville,Ariana,780,10,6,0,2,36.8625,10.19556,6.32498837542227,1,0,0,0,1,0,0,0,1,1,1
c3e3ca4e-8368-4f49-bb36-e1b892cf1e59,589000,Mutuelle Ville,El Menzah,tunis,761,12,4,20-30,0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
89592c6c-98a1-4911-9cd9-7417171ece1b,387500,Ariana,Ariana Ville,Ariana,652,8,4,01-05,2,36.8625,10.19556,6.32498837542227,1,0,0,0,1,0,0,0,1,1,0
2ddc71ef-f935-44bd-acc6-f94e4d4d56d6,341000,Gammarth,La Marsa,tunis,500,11,5,01-05,2,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,1,0,0
bf5832df-9d49-42f5-94c8-ab3ce090bca4,362700,Bellevue,El Ouardia,tunis,480,9,3,01-05,2,36.83561,10.21587,4.97542612901849,1,0,0,0,1,0,0,0,1,1,1
d81ddbc9-ffba-4aa0-b369-9c3fcb9e111a,170500,La Marsa,La Marsa,tunis,446,4,2,01-05,2,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,1,1,1
313b8a40-9a6d-4a93-9da3-cf07916921f0,496000,Mahdia Ville,Mahdia Ville,Mahdia,420,11,11,0,2,33.8869,9.5375,327.765254316544,0,0,0,0,0,0,0,1,1,1,1
d70c4d97-0a26-41bb-b64b-d588b235b2f9,130200,Hammamet,Hammamet,Nabeul,360,7,6,01-05,1,36.4064490599802,10.5563723383912,60.4336897979933,0,0,0,0,0,1,0,0,0,0,1
1ebd959a-b275-426a-86fb-a0f984596d52,223200,Djerba,Djerba,Djerba,266,4,3,0,2,33.8092721652541,10.9901396453313,339.71587713055,1,0,0,0,0,1,0,0,0,0,0
51b3a6e2-e0be-4df3-a30d-9b4b30b183c7,170500,Jaafar,Raoued,Ariana,265,7,3,10-20,1,36.954444,10.191389,16.228614774176,1,0,0,0,1,0,0,0,1,0,0
6c4ca653-8f14-4c43-837f-f11e315068b4,239630,Hammamet,Hammamet,Nabeul,262,3,3,0,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,0,1,1
e044e5b8-aaf4-454d-9ec1-b31376228c95,254200,Denden,La Manouba,La Manouba,222,8,6,05-10,2,36.77494,10.1306,6.6306819340308,0,0,0,0,0,0,0,1,1,1,1
9710589e-2a5e-41ab-be18-261690e6cf42,139500,Bab El Assal,Tunis,tunis,150,6,6,10-20,0,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,0,0,0,0
82536db9-aeb1-4687-ae38-8f04b9dbf218,620000,Chotrana 3,La Soukra,Ariana,1200,4,3,0,2,36.896544,10.217961,10.6556323701042,1,0,0,0,0,1,0,0,0,1,1
3b7b5144-aa26-4430-b9de-67c22684db31,372000,Hammamet,Hammamet,Nabeul,1000,5,4,01-05,1,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
0e576cd5-f48f-43bf-a8b9-d5ec0eb8ea4c,372000,El Manar 1,El Menzah,tunis,700,6,4,05-10,1,36.8331947,10.1384603,5.60719012128619,1,0,0,0,0,1,0,0,1,1,1
75d3369b-1453-473e-aa32-1c0666660f00,496000,El Menzah 6,Ariana Ville,Ariana,680,10,5,20-30,0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,1,1,1
32e8250a-cba1-49fc-914f-36cde57efe7a,139500,El Hajeb,Sfax Sud,Sfax,600,5,2,20-30,1,34.43071,10.38506,260.915300510146,1,0,0,0,0,0,0,0,0,0,0
59553dd0-3081-4e83-af81-2b173f61cccf,294500,Borj Louzir,La Soukra,Ariana,500,9,4,10-20,1,36.883333,10.25,11.3450822580238,0,0,0,0,0,0,0,0,1,1,0
a5df89b3-75cd-4875-8d94-88a644280ded,201500,Cité el Ghazela,Raoued,Ariana,463,9,5,10-20,1,36.954444,10.191389,16.228614774176,1,0,0,0,0,0,0,0,1,1,1
9a5efa2b-16ed-408c-a4b7-4002023de970,465000,Le Kram,Le Kram,tunis,444,8,4,30-50,1,36.8340659405044,10.3196942015908,15.6597258364807,1,0,0,1,0,0,0,0,1,1,0
f327d513-6739-4a44-8a45-89debbc1092f,173600,Hammamet Nord,Hammamet,Nabeul,410,6,5,01-05,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,1,0,1
df848bec-c759-442f-866a-dbe12cc88c59,1116000,La Marsa,La Marsa,tunis,400,7,4,10-20,0,36.8863095400374,10.3202569047241,17.7289905592112,0,0,0,0,0,0,0,0,0,1,0
b9926f70-0c16-45bd-af5f-8e67aca13510,263500,Cité El Wafa,Nabeul,Nabeul,400,7,5,01-05,1,36.4400652685373,10.6862981689453,68.9669254139542,1,0,0,1,1,0,0,0,1,1,1
3b4f8a6d-d29f-4d8c-9dfe-46fec91f6cd9,232500,Hammamet Sud,Hammamet,Nabeul,320,6,4,0,2,36.40108,10.61457,65.4597220191691,0,0,0,0,0,1,0,0,1,1,1
d89e1238-c9c7-48ea-99c6-90d56731b554,102300,Le Bardo,Le Bardo,tunis,200,4,2,20-30,1,36.8144703,10.1344725,5.30148623956287,1,0,1,0,0,0,0,0,1,0,1
55cf77d0-5cd0-417b-a205-20876ba34e97,120590,Hammamet Nord,Hammamet,Nabeul,161,4,2,10-20,1,36.419773,10.661894,68.1327730498967,0,0,0,1,0,0,0,1,1,1,1
553fc7f0-1ee9-46b0-ba68-3ff247bbfc92,255750,Ghedaouna,Mornaguia,La Manouba,10000,9,5,01-05,1,36.8094099,9.9089889,30.3035267006511,1,0,0,0,1,0,0,0,1,1,0
17cebd34-d86d-4d44-ad7a-a816a047c7c1,275900,Nabeul,Nabeul,Nabeul,6000,3,2,0,2,36.45056,10.73505,72.8250683705131,0,0,0,0,1,1,0,0,1,0,1
17e80da9-1b2a-42ab-b953-67e655fdde9f,1085000,La Soukra,La Soukra,Ariana,2700,8,6,0,1,36.883333,10.25,11.3450822580238,1,0,0,0,1,1,0,0,1,1,1
74fcf0e4-f38a-4dd8-8874-b71adf7d4f5f,1395000,Les Berges Du Lac 1,La Marsa,tunis,1370,5,5,10-20,1,36.8355152,10.2241758,5.70971665057163,1,0,0,0,0,1,0,0,1,1,1
54a91067-50b4-4cba-8d01-af15859f33fc,589000,Le Bardo,Le Bardo,tunis,1300,8,2,10-20,0,36.83017,10.13736,5.54992694975533,1,0,0,0,0,0,0,0,0,0,0
66a3aacb-04cb-4437-a889-79b84dec66a2,930000,Nabeul,Nabeul,Nabeul,1000,6,4,01-05,2,36.4391331020389,10.7014408177673,70.4016892781458,1,0,0,0,0,1,0,0,1,1,1
b858eef8-2282-4442-bc29-3da0c4bb912d,852500,Cité Jardins,Cité El Khadra,tunis,1000,5,3,10-20,1,36.8256005,10.1784327,2.11808436783851,0,0,0,0,0,0,0,0,0,0,0
42011317-5afe-40fd-88fe-efa44ddad536,899000,El Menzah 4,El Menzah,tunis,966,6,6,05-10,1,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,1,1
df1cf793-fc45-457b-bfaf-f8149a0bb06b,275900,Route Lafrane,Sfax Ville,Sfax,960,4,4,10-20,1,34.77064,10.719365,230.51475345782,1,0,1,0,1,0,0,0,1,1,1
b5252fdb-2dfe-4585-99e6-496077b2622f,821500,Yasmine Hammamet,Hammamet,Nabeul,790,7,6,01-05,1,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
13007b35-3cdb-45a3-a8ff-af0964943c2d,620000,Riadh al Andalous,Ariana Ville,Ariana,780,10,6,01-05,2,36.8886935712815,10.1624400830841,9.24213767273838,1,0,0,0,0,1,0,0,1,1,1
898e3b1f-a598-4471-8be7-5380eecef424,303800,Cité Ennasr,Mnihla,Ariana,750,8,4,01-05,2,36.8567806,10.1157421,9.15165203481795,1,0,0,0,0,0,0,0,1,1,1
ad826642-7192-4fe9-a232-00b172ee8d47,294500,Ezzahra,Ezzahra,Ben Arous,750,8,4,10-20,1,36.89147,10.16262,9.53373908202624,1,0,0,1,1,0,0,0,0,0,0
9d6c677a-0d62-45bd-acd2-581516039a03,899000,Carthage Byrsa,Carthage,tunis,700,7,6,0,1,36.8566,10.3258,16.956028959712,1,0,0,0,0,1,0,0,1,1,1
7b5f4af7-2a1f-47f7-bb54-76c027d0c7d1,310000,El Omrane Supérieur,El Omrane Superieur,tunis,650,8,2,20-30,1,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,0,1,0,0
ae9a320f-1239-4e45-831a-3e57a2f9fa03,179800,Borj Cedria,Hammam Chatt,Ben Arous,630,8,3,01-05,2,36.0683,9.97244,84.0946305610268,1,0,0,1,1,0,0,0,1,1,0
55bff12f-43f1-4101-ad3d-02194fdea63a,248000,Mosque Erraoudha,La Soukra,Ariana,600,8,2,20-30,1,36.883333,10.25,11.3450822580238,1,0,0,0,0,0,0,0,0,1,0
f35b8df3-fad6-47c8-85f1-fc11ef771a3e,204600,Hammamet,Hammamet,Nabeul,600,4,4,0,1,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
fc51d570-cd59-44d7-be2d-bb43dd0bbe1b,719200,Djerba,Djerba,Djerba,550,5,5,0,2,33.812286276669,10.9869650542156,339.306502968495,1,0,0,1,0,1,0,1,1,1,1
03d5f730-ef15-49ee-9a14-b2ad8e5a7722,403000,Hammamet Nord,Hammamet,Nabeul,550,4,2,0,2,36.40108,10.61457,65.4597220191691,1,0,0,1,0,1,0,0,0,1,1
4677a19f-4fa2-4f68-a864-00141540e7b1,446400,Sahloul,Sousse Ville,Sousse,454,7,4,10-20,1,35.7599477658289,10.5953646785889,123.368063189228,1,0,0,0,0,0,0,0,1,1,1
1cc69024-f6f4-44e1-b30e-6fc296baeb2e,170500,Cité Du Stade,La Marsa,tunis,446,4,2,05-10,1,36.8764423632757,10.3170464992518,16.9037901305011,1,0,0,0,0,0,0,0,1,1,1
070a7b52-50b0-440e-a6af-50f94c64662f,192200,Le Bardo,Le Bardo,tunis,400,8,2,01-05,1,36.83017,10.13736,5.54992694975533,1,0,1,0,0,0,0,0,1,0,0
adc3442c-4db6-453b-aa56-8d09b5facab5,201500,Hammamet,Hammamet,Nabeul,380,4,4,0,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,0,1,0
71cb5084-8774-4bbc-818b-a181ad534ce8,223200,Nabeul,Nabeul,Nabeul,320,5,3,01-05,1,36.45056,10.73505,72.8250683705131,1,0,0,0,0,0,0,0,1,1,1
1a658e43-290e-4bd5-8e6b-4f706dd27a82,403000,Tunis Belvedere,El Menzah,tunis,318,8,6,70-100,0,36.8194363,10.1705906,1.86442879473874,1,0,0,0,0,0,0,0,1,1,1
89297337-1a64-4a0b-a942-1567dfc9f235,139500,Hammamet,Hammamet,Nabeul,300,7,4,01-05,2,36.4093729599124,10.5848518183532,62.435627162284,0,0,0,0,0,0,0,0,1,1,1
72e39bb4-8e32-4eee-8ac7-376b4983d7c9,387500,Gammarth,La Marsa,tunis,270,8,2,0,2,36.876389,10.325278,17.7221901283016,1,0,0,0,1,1,0,1,1,1,0
1bb68da4-dd32-4b5f-a93f-adb804d25de3,182900,Ettahrir,Ettahrir,tunis,240,7,3,10-20,1,36.81881,10.16596,2.19113226059161,1,0,0,0,0,0,0,0,0,1,1
54ddf2fa-564a-468d-b883-7201ed1da0b1,102300,La Marsa,La Marsa,tunis,206,5,3,01-05,2,36.876389,10.325278,17.7221901283016,0,0,0,0,0,0,0,0,1,0,1
9a4ed049-466e-46f3-b81c-662502362757,220100,Le Kram,Le Kram,tunis,200,8,4,10-20,0,36.833333,10.316667,15.3139811663917,1,0,0,0,0,0,0,0,0,0,0
d7e68ee3-e8ec-4754-ae04-642c21278aed,124000,Tabarka Ville,Tabarka,Jendouba,200,6,3,05-10,1,36.952,8.7581,159.077297803572,0,0,0,0,1,0,0,0,0,0,0
f822459b-302e-4656-b263-701f9bbfa88a,68200,Aghir,Midoun,Djerba,178,3,2,05-10,1,33.7827027917063,11.026704978943,343.587719897206,1,0,0,0,0,1,0,0,1,0,1
321a2a60-a27d-4cc1-bef6-20928c8b0bed,170500,Yasmine Hammamet,Hammamet,Nabeul,12000,3,2,01-05,2,36.40108,10.61457,65.4597220191691,1,0,0,0,1,0,0,0,1,0,0
3f1400c5-20a6-4716-bf44-dbad8df8a84b,1612000,Carthage,Carthage,tunis,1330,4,4,10-20,0,36.8694317,10.3164051,16.5057647881764,1,0,0,1,0,0,0,0,0,0,0
acaeec22-fc34-49c8-adb0-fa1ea403fe89,248000,Zone Touristique,Tabarka,Jendouba,1300,6,2,0,2,36.952,8.7581,159.077297803572,1,0,0,1,1,1,0,0,0,1,0
8add89dd-9c33-4962-95ad-54b9259dac23,387500,Cité Ennouzha,Ariana Ville,Ariana,1104,7,4,10-20,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,0,1,1
22a74ad6-6309-48cd-8e2c-e8a874565df4,496000,El Menzah 6,Ariana Ville,Ariana,780,9,5,10-20,0,36.8625,10.19556,6.32498837542227,1,0,0,0,0,1,0,0,1,1,0
e58f371e-6fa3-4f74-a853-22b8cd2b74c6,201500,Bellevue,El Ouardia,tunis,670,8,2,30-50,1,36.774385049578,10.1900135050966,3.63999335953499,1,0,0,0,1,0,0,0,0,0,0
60599905-2d1a-43c3-8573-a90c0a9c95a6,527000,Le Bardo,Le Bardo,tunis,667,6,2,30-50,1,33.8869,9.5375,327.765254316544,1,0,0,0,0,0,0,0,0,0,0
d6576c24-4ec0-4826-83e5-d7774b6c9fc1,341000,Bou Mhel,Boumhel Bassatine,Ben Arous,660,8,4,10-20,1,36.7300765828194,10.2806760068401,13.8401541619669,1,0,0,1,1,0,0,0,1,1,1
b7cbd237-2381-4b1f-bc23-222a7fcc32e3,558000,El Menzah 6,Ariana Ville,Ariana,613,6,6,20-30,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,0,1,1
36419b0f-3c6f-4059-a3b8-26f4f533e03c,2480,Gammarth,La Marsa,tunis,600,7,4,10-20,1,36.876389,10.325278,17.7221901283016,1,0,0,1,0,1,0,0,0,1,1
99ad3b4b-cb59-4e17-ae2e-69621926d357,620000,Mutuelle Ville,El Menzah,tunis,578,5,3,20-30,0,36.845235,10.164723,4.6317218774898,0,0,0,0,0,0,0,0,0,0,0
b2947ae2-f4e8-4895-b01d-42a9696a378e,372000,Merkez Ouali,Sfax Sud,Sfax,500,5,4,01-05,1,34.47114,10.42259,256.895601216844,1,0,0,0,0,1,0,1,1,1,1
2cc81562-63d3-4f96-a018-d7b5827d7bf9,153450,El Bassatine,Mornaguia,La Manouba,500,4,2,10-20,1,36.8094099,9.9089889,30.3035267006511,1,0,0,0,0,1,0,0,1,1,1
0849884c-82e4-4485-82bd-bf4ced461801,201500,El Omrane,El Omrane,tunis,495,7,2,50-70,0,36.814748,10.1558086,2.99599074292579,0,0,0,0,0,0,0,0,0,0,0
c03713bd-7eaf-4e95-af49-7a3669968144,341000,Hammamet,Hammamet,Nabeul,485,4,3,01-05,2,36.40108,10.61457,65.4597220191691,1,0,0,0,0,1,0,0,1,1,1
1faf4a62-b1d1-42ca-963a-aea9a087baf1,279000,Cité Ennouzha,Ariana Ville,Ariana,483,6,3,01-05,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,0,1,1,1
75fce6e1-d53e-476e-a99f-efabe80a89bb,527000,El Menzah 8,Ariana Ville,Ariana,470,6,3,10-20,1,36.8625,10.19556,6.32498837542227,1,0,0,0,0,0,0,1,1,1,1
5963e35d-2482-4d91-864c-b9235444bf77,179800,La Soukra,La Soukra,Ariana,458,4,2,30-50,1,36.88833,10.27417,13.6515294537323,1,0,0,0,0,0,0,0,0,0,0
6b04f10c-7910-4cf5-93d4-8794ed3b5a74,341000,La Marsa,La Marsa,tunis,440,8,5,10-20,0,36.876389,10.325278,17.7221901283016,1,0,0,0,0,0,0,0,0,1,0
103d0918-15b8-4a9b-89c8-c521270cbbd6,272800,Nabeul,Nabeul,Nabeul,420,7,5,01-05,2,36.44662464206,10.7153947723389,71.2249763280087,1,0,1,0,0,0,0,0,1,1,1
5cd5773b-f30c-4c5f-bdf5-4e0ae27b6ede,201500,Riadh al Andalous,Ariana Ville,Ariana,412,8,4,01-05,0,36.8893457211991,10.1662895154803,9.22357134486795,1,0,0,0,0,0,0,0,0,0,0
229b5ad7-1231-403a-89e2-eae7d6ffa74d,620000,Oued Ellil,Oued Ellil,La Manouba,400,6,3,10-20,1,36.8458420003631,10.0559854771905,14.6059150852103,1,0,0,0,1,0,0,1,1,1,1
4f6db094-0bfa-4ff7-85a0-c21d7b753b62,294500,Le Bardo,Le Bardo,tunis,350,6,2,01-05,2,36.8144703,10.1344725,5.30148623956287,1,0,0,0,0,0,0,0,0,1,1
1c22eaba-789c-45c0-8552-09399aa51249,217000,Cité El Wafa,Nabeul,Nabeul,330,6,4,01-05,2,36.45056,10.73505,72.8250683705131,1,0,0,0,0,0,0,0,0,1,1
0320845e-c93e-45a4-9ea2-a6a12b3bf61e,201500,El Omrane Supérieur,El Omrane Superieur,tunis,280,9,2,05-10,1,36.8324308961884,10.1374598642985,5.66005571341796,1,0,0,0,0,0,0,0,0,0,0
3e8bd386-d3ae-4ee6-b0d4-337400638d2a,80600,Bab El Khadra,Tunis,tunis,164,9,2,30-50,1,36.81881,10.16596,2.19113226059161,0,0,0,0,0,0,0,0,0,0,1
564a26b9-be71-405f-bd75-909cb19f707a,105400,Mnihla,Mnihla,Ariana,143,9,3,01-05,1,36.8567806,10.1157421,9.15165203481795,1,0,0,0,1,0,0,0,0,0,0
24119bae-5d12-4623-a10e-5c3e75ce6f68,52700,Mornag,Mornag,Ben Arous,124,6,3,10-20,0,36.68902,10.29964,18.3799491860473,0,0,0,0,0,0,0,0,0,0,0
816708c2-58d5-4bf4-b893-0756c148cfba,465000,La Marsa,La Marsa,tunis,120,8,9,01-05,2,36.8803711017006,10.3261363068848,17.9997360430183,0,0,0,0,1,0,0,0,1,1,1
ec2ec91d-ccaf-455a-b020-7028a6b6c8eb,651000,Sidi El Mahrsi,Nabeul,Nabeul,2058,7,3,05-10,1,36.466135,10.748872,73.2483602753751,1,0,0,1,0,0,0,0,1,1,1
a7ceded1-24d9-4708-8c01-55286620420a,434000,Essaadi,Sakiet Eddaier,Sfax,2000,7,5,0,2,34.53163,10.50226,251.386729767093,1,0,0,0,0,1,0,0,1,1,1
9e796b33-cab2-4271-a04d-50f49c427297,2325000,Les Berges Du Lac 1,La Marsa,tunis,1350,7,8,05-10,1,36.876389,10.325278,17.7221901283016,1,0,1,1,1,1,0,0,1,1,1
6a269c54-dc64-4990-8bfd-e7277249fd3b,1085000,Gammarth,La Marsa,tunis,1311,7,6,10-20,2,36.876389,10.325278,17.7221901283016,1,0,1,0,1,1,0,1,1,1,1
9231ea65-db50-4318-8679-e0c0ad8b2390,930000,Cité Du Stade,La Marsa,tunis,1200,6,4,20-30,1,36.876389,10.325278,17.7221901283016,1,0,0,0,0,1,0,0,1,1,1
ff2e47a4-7c49-48a6-b865-4de8fdec9044,2635000,Carthage Plage,Carthage,tunis,1180,6,2,30-50,1,36.8566,10.3258,16.956028959712,1,0,0,1,1,1,0,0,1,1,1
3da85a97-0da6-4aa5-b10b-ee35140115cb,899000,Cité El Mahrajene,El Menzah,tunis,1152,5,2,10-20,0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
af402143-d822-4ce6-bf3a-1c015eed9a65,1023000,Mutuelle Ville,El Menzah,tunis,1120,7,2,30-50,1,36.8314652,10.1680497,3.1148921503858,1,0,0,0,1,0,0,0,0,1,0
4adcdbd1-debf-4ba6-9420-6eeb53301743,145700,Hammamet Nord,Hammamet,Nabeul,1080,3,2,0,1,36.40108,10.61457,65.4597220191691,0,0,0,0,0,0,0,0,0,0,0
b0135991-db33-4e07-99a1-7f9d0b8550b6,105400,Midoune,Midoun,Djerba,1040,3,3,01-05,1,33.8182675,11.0027267,339.135472746741,1,0,0,0,0,0,0,0,0,0,0
2d468117-c88c-4eb5-be7d-2941d01970c0,434000,Hammam Lif,Hammam Lif,Ben Arous,1000,7,3,30-50,1,36.7311,10.3277,18.230347164571,1,0,0,1,1,0,0,0,0,0,0
2acf59e2-1cb7-4cab-acdc-ade40dbad1bf,2325000,Carthage,Carthage,tunis,900,5,4,10-20,1,36.8694317,10.3164051,16.5057647881732,0,0,0,0,0,0,1,0,1,0,0
b5c2d0d2-68cb-4d97-b3f4-c8fb6fc08e78,1550000,Sidi Bousaid,Carthage,tunis,886,5,5,05-10,1,36.8566,10.3258,16.956028959712,1,0,0,0,0,1,0,0,1,1,1
8623348c-3913-4150-b483-28e7cc1a2437,434000,Sidi El Mahrsi,Nabeul,Nabeul,858,7,4,10-20,1,36.4394574303181,10.7110175888435,71.2584453011474,1,0,1,1,0,0,0,0,1,1,1
2b214b0d-b08f-422e-8607-45196410c35c,697500,Megrine Superieur,Mégrine,Ben Arous,840,6,6,0,2,36.6938694,10.2622167,15.2468224381805,1,0,0,0,0,0,0,0,0,1,1
0f0f10db-ed83-4472-a725-c7e9beb0c671,682000,Mutuelle Ville,El Menzah,tunis,833,6,3,20-30,0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
ef74ceaf-33c1-423a-9628-4a8aeb5e4a8f,310000,Djerba,Djerba,Djerba,806,6,2,01-05,1,33.8075978,10.8451467,336.063533301856,1,0,0,0,0,0,0,0,0,0,0
38b8a2c9-2411-4ed7-ae2f-5a27bf56687f,666500,Mutuelle Ville,El Menzah,tunis,801,7,3,10-20,0,36.845235,10.164723,4.6317218774898,1,0,0,0,0,0,0,0,0,0,0
